asset_prices,C|L|5000|60|5,C|S|5500|60|5,P|L|5500|60|5,P|S|5000|60|5
4656.74,0.00,-0.00,4216.28,-1716.28
5350.52,1752.62,-0.00,747.38,-0.00
5758.72,3793.58,-1293.58,0.00,-0.00
4751.68,0.00,-0.00,3741.59,-1241.59
4360.78,0.00,-0.00,5696.10,-3196.10
5223.95,1119.75,-0.00,1380.25,-0.00
4860.13,0.00,-0.00,3199.35,-699.35
5126.15,630.74,-0.00,1869.26,-0.00
4987.84,0.00,-0.00,2560.79,-60.79
5570.63,2853.14,-353.14,0.00,-0.00
5661.72,3308.58,-808.58,0.00,-0.00
5283.66,1418.30,-0.00,1081.70,-0.00
4595.63,0.00,-0.00,4521.86,-2021.86
5870.30,4351.49,-1851.49,0.00,-0.00
5231.91,1159.55,-0.00,1340.45,-0.00
4729.45,0.00,-0.00,3852.73,-1352.73
5156.16,780.82,-0.00,1719.18,-0.00
4453.46,0.00,-0.00,5232.70,-2732.70
5306.04,1530.20,-0.00,969.80,-0.00
5621.86,3109.31,-609.31,0.00,-0.00
4862.55,0.00,-0.00,3187.24,-687.24
5174.74,873.72,-0.00,1626.28,-0.00
4807.93,0.00,-0.00,3460.34,-960.34
5486.95,2434.73,-0.00,65.27,-0.00
4466.40,0.00,-0.00,5168.01,-2668.01
4904.28,0.00,-0.00,2978.60,-478.60
5498.53,2492.65,-0.00,7.35,-0.00
4714.12,0.00,-0.00,3929.39,-1429.39
5474.40,2372.00,-0.00,128.00,-0.00
5085.60,428.00,-0.00,2072.00,-0.00
5409.88,2049.40,-0.00,450.60,-0.00
5390.15,1950.75,-0.00,549.25,-0.00
4954.21,0.00,-0.00,2728.97,-228.97
4466.59,0.00,-0.00,5167.07,-2667.07
5220.83,1104.15,-0.00,1395.85,-0.00
4745.87,0.00,-0.00,3770.65,-1270.65
5849.93,4249.67,-1749.67,0.00,-0.00
5148.75,743.76,-0.00,1756.24,-0.00
4656.33,0.00,-0.00,4218.36,-1718.36
6061.27,5306.35,-2806.35,0.00,-0.00
5586.35,2931.74,-431.74,0.00,-0.00
5044.06,220.32,-0.00,2279.68,-0.00
5088.26,441.28,-0.00,2058.72,-0.00
4276.23,0.00,-0.00,6118.85,-3618.85
5946.66,4733.29,-2233.29,0.00,-0.00
5479.04,2395.19,-0.00,104.81,-0.00
4594.54,0.00,-0.00,4527.31,-2027.31
5730.21,3651.06,-1151.06,0.00,-0.00
5104.05,520.26,-0.00,1979.74,-0.00
5219.31,1096.54,-0.00,1403.46,-0.00
5492.38,2461.90,-0.00,38.10,-0.00
5310.31,1551.56,-0.00,948.44,-0.00
4902.49,0.00,-0.00,2987.53,-487.53
5786.14,3930.70,-1430.70,0.00,-0.00
5444.15,2220.75,-0.00,279.25,-0.00
4949.45,0.00,-0.00,2752.73,-252.73
5040.29,201.44,-0.00,2298.56,-0.00
5249.13,1245.67,-0.00,1254.33,-0.00
4547.42,0.00,-0.00,4762.91,-2262.91
4821.58,0.00,-0.00,3392.11,-892.11
5095.97,479.87,-0.00,2020.13,-0.00
5395.99,1979.97,-0.00,520.03,-0.00
4697.45,0.00,-0.00,4012.76,-1512.76
5285.08,1425.39,-0.00,1074.61,-0.00
5450.92,2254.59,-0.00,245.41,-0.00
5507.50,2537.49,-37.49,0.00,-0.00
4569.29,0.00,-0.00,4653.56,-2153.56
5692.54,3462.69,-962.69,0.00,-0.00
4871.38,0.00,-0.00,3143.11,-643.11
5318.57,1592.85,-0.00,907.15,-0.00
5203.14,1015.69,-0.00,1484.31,-0.00
4982.70,0.00,-0.00,2586.51,-86.51
5042.01,210.03,-0.00,2289.97,-0.00
4721.05,0.00,-0.00,3894.76,-1394.76
5058.71,293.54,-0.00,2206.46,-0.00
4609.92,0.00,-0.00,4450.41,-1950.41
4878.20,0.00,-0.00,3108.98,-608.98
4206.08,0.00,-0.00,6469.60,-3969.60
5885.85,4429.26,-1929.26,0.00,-0.00
4953.40,0.00,-0.00,2732.99,-232.99
4623.72,0.00,-0.00,4381.38,-1881.38
5231.86,1159.31,-0.00,1340.69,-0.00
5348.00,1740.00,-0.00,760.00,-0.00
5456.69,2283.45,-0.00,216.55,-0.00
5059.40,297.01,-0.00,2202.99,-0.00
5269.52,1347.60,-0.00,1152.40,-0.00
4919.35,0.00,-0.00,2903.25,-403.25
4736.75,0.00,-0.00,3816.23,-1316.23
5559.79,2798.95,-298.95,0.00,-0.00
4529.20,0.00,-0.00,4854.01,-2354.01
4603.94,0.00,-0.00,4480.32,-1980.32
5634.34,3171.68,-671.68,0.00,-0.00
5046.51,232.53,-0.00,2267.47,-0.00
5044.07,220.35,-0.00,2279.65,-0.00
4534.06,0.00,-0.00,4829.72,-2329.72
5000.15,0.74,-0.00,2499.26,-0.00
5412.60,2063.02,-0.00,436.98,-0.00
5076.83,384.14,-0.00,2115.86,-0.00
4491.11,0.00,-0.00,5044.46,-2544.46
6379.27,6896.34,-4396.34,0.00,-0.00
4772.03,0.00,-0.00,3639.87,-1139.87
5029.40,147.02,-0.00,2352.98,-0.00
4677.28,0.00,-0.00,4113.59,-1613.59
5125.85,629.26,-0.00,1870.74,-0.00
5182.38,911.90,-0.00,1588.10,-0.00
4823.91,0.00,-0.00,3380.46,-880.46
5245.09,1225.45,-0.00,1274.55,-0.00
4826.95,0.00,-0.00,3365.26,-865.26
4516.79,0.00,-0.00,4916.05,-2416.05
5064.92,324.59,-0.00,2175.41,-0.00
4921.30,0.00,-0.00,2893.48,-393.48
5422.06,2110.29,-0.00,389.71,-0.00
5252.67,1263.33,-0.00,1236.67,-0.00
4734.56,0.00,-0.00,3827.21,-1327.21
5112.19,560.93,-0.00,1939.07,-0.00
4251.57,0.00,-0.00,6242.16,-3742.16
5299.30,1496.51,-0.00,1003.49,-0.00
5102.73,513.65,-0.00,1986.35,-0.00
5148.17,740.83,-0.00,1759.17,-0.00
5121.05,605.27,-0.00,1894.73,-0.00
5869.61,4348.06,-1848.06,0.00,-0.00
5483.49,2417.45,-0.00,82.55,-0.00
5662.57,3312.86,-812.86,0.00,-0.00
5565.25,2826.23,-326.23,0.00,-0.00
4549.00,0.00,-0.00,4755.01,-2255.01
5060.96,304.78,-0.00,2195.22,-0.00
4639.30,0.00,-0.00,4303.51,-1803.51
4362.16,0.00,-0.00,5689.20,-3189.20
4796.36,0.00,-0.00,3518.21,-1018.21
4704.58,0.00,-0.00,3977.08,-1477.08
5314.82,1574.10,-0.00,925.90,-0.00
5070.15,350.75,-0.00,2149.25,-0.00
5070.48,352.38,-0.00,2147.62,-0.00
4842.20,0.00,-0.00,3289.00,-789.00
5262.90,1314.50,-0.00,1185.50,-0.00
4730.91,0.00,-0.00,3845.46,-1345.46
5074.45,372.25,-0.00,2127.75,-0.00
5259.30,1296.49,-0.00,1203.51,-0.00
5816.20,4081.02,-1581.02,0.00,-0.00
4914.07,0.00,-0.00,2929.63,-429.63
5498.85,2494.23,-0.00,5.77,-0.00
4762.46,0.00,-0.00,3687.70,-1187.70
4784.91,0.00,-0.00,3575.44,-1075.44
4906.20,0.00,-0.00,2969.01,-469.01
4874.83,0.00,-0.00,3125.86,-625.86
5248.70,1243.52,-0.00,1256.48,-0.00
4680.96,0.00,-0.00,4095.21,-1595.21
5076.49,382.44,-0.00,2117.56,-0.00
4961.48,0.00,-0.00,2692.62,-192.62
5070.10,350.51,-0.00,2149.49,-0.00
5534.28,2671.41,-171.41,0.00,-0.00
5202.12,1010.61,-0.00,1489.39,-0.00
4761.22,0.00,-0.00,3693.91,-1193.91
4183.15,0.00,-0.00,6584.24,-4084.24
5108.07,540.36,-0.00,1959.64,-0.00
5327.73,1638.64,-0.00,861.36,-0.00
4434.04,0.00,-0.00,5329.82,-2829.82
5122.40,612.00,-0.00,1888.00,-0.00
5542.40,2712.00,-212.00,0.00,-0.00
4787.51,0.00,-0.00,3562.46,-1062.46
5420.40,2102.02,-0.00,397.98,-0.00
4837.70,0.00,-0.00,3311.48,-811.48
4305.03,0.00,-0.00,5974.85,-3474.85
5562.34,2811.72,-311.72,0.00,-0.00
5628.04,3140.19,-640.19,0.00,-0.00
4920.88,0.00,-0.00,2895.58,-395.58
5850.19,4250.94,-1750.94,0.00,-0.00
4971.92,0.00,-0.00,2640.39,-140.39
4829.08,0.00,-0.00,3354.58,-854.58
5191.59,957.96,-0.00,1542.04,-0.00
4805.76,0.00,-0.00,3471.18,-971.18
5034.38,171.91,-0.00,2328.09,-0.00
5023.54,117.71,-0.00,2382.29,-0.00
4326.19,0.00,-0.00,5869.05,-3369.05
5109.27,546.35,-0.00,1953.65,-0.00
5010.19,50.96,-0.00,2449.04,-0.00
4323.12,0.00,-0.00,5884.38,-3384.38
4477.65,0.00,-0.00,5111.75,-2611.75
4091.53,0.00,-0.00,7042.36,-4542.36
4791.73,0.00,-0.00,3541.34,-1041.34
5217.74,1088.70,-0.00,1411.30,-0.00
5225.14,1125.72,-0.00,1374.28,-0.00
5227.98,1139.88,-0.00,1360.12,-0.00
5056.60,283.02,-0.00,2216.98,-0.00
5293.40,1467.01,-0.00,1032.99,-0.00
5058.75,293.74,-0.00,2206.26,-0.00
4558.17,0.00,-0.00,4709.16,-2209.16
5522.92,2614.59,-114.59,0.00,-0.00
5286.06,1430.30,-0.00,1069.70,-0.00
4650.50,0.00,-0.00,4247.52,-1747.52
4424.88,0.00,-0.00,5375.58,-2875.58
5314.32,1571.62,-0.00,928.38,-0.00
5637.25,3186.23,-686.23,0.00,-0.00
4507.18,0.00,-0.00,4964.12,-2464.12
5623.83,3119.16,-619.16,0.00,-0.00
4864.33,0.00,-0.00,3178.37,-678.37
5395.97,1979.83,-0.00,520.17,-0.00
5652.54,3262.69,-762.69,0.00,-0.00
4726.77,0.00,-0.00,3866.15,-1366.15
4633.47,0.00,-0.00,4332.65,-1832.65
4385.40,0.00,-0.00,5573.02,-3073.02
4213.39,0.00,-0.00,6433.06,-3933.06
4915.34,0.00,-0.00,2923.29,-423.29
5158.04,790.19,-0.00,1709.81,-0.00
4827.48,0.00,-0.00,3362.61,-862.61
4779.34,0.00,-0.00,3603.29,-1103.29
6200.29,6001.46,-3501.46,0.00,-0.00
4485.89,0.00,-0.00,5070.57,-2570.57
4567.37,0.00,-0.00,4663.13,-2163.13
5348.38,1741.89,-0.00,758.11,-0.00
5462.60,2313.00,-0.00,187.00,-0.00
5626.78,3133.89,-633.89,0.00,-0.00
5532.88,2664.41,-164.41,0.00,-0.00
5053.02,265.12,-0.00,2234.88,-0.00
4634.57,0.00,-0.00,4327.15,-1827.15
4880.05,0.00,-0.00,3099.73,-599.73
4547.24,0.00,-0.00,4763.78,-2263.78
5409.68,2048.39,-0.00,451.61,-0.00
4908.54,0.00,-0.00,2957.32,-457.32
4965.43,0.00,-0.00,2672.83,-172.83
5304.33,1521.67,-0.00,978.33,-0.00
5001.01,5.07,-0.00,2494.93,-0.00
5009.31,46.53,-0.00,2453.47,-0.00
5330.81,1654.03,-0.00,845.97,-0.00
4435.57,0.00,-0.00,5322.17,-2822.17
4528.00,0.00,-0.00,4860.01,-2360.01
5385.93,1929.66,-0.00,570.34,-0.00
5394.86,1974.32,-0.00,525.68,-0.00
5063.97,319.86,-0.00,2180.14,-0.00
4793.11,0.00,-0.00,3534.45,-1034.45
5103.51,517.55,-0.00,1982.45,-0.00
5089.58,447.89,-0.00,2052.11,-0.00
5075.34,376.72,-0.00,2123.28,-0.00
4745.26,0.00,-0.00,3773.72,-1273.72
4925.62,0.00,-0.00,2871.92,-371.92
4826.65,0.00,-0.00,3366.73,-866.73
6015.91,5079.56,-2579.56,0.00,-0.00
4681.23,0.00,-0.00,4093.86,-1593.86
4993.38,0.00,-0.00,2533.10,-33.10
5522.35,2611.74,-111.74,0.00,-0.00
5634.48,3172.41,-672.41,0.00,-0.00
4934.95,0.00,-0.00,2825.24,-325.24
4847.56,0.00,-0.00,3262.19,-762.19
4886.83,0.00,-0.00,3065.86,-565.86
5317.75,1588.74,-0.00,911.26,-0.00
4368.89,0.00,-0.00,5655.57,-3155.57
5176.29,881.46,-0.00,1618.54,-0.00
5678.24,3391.20,-891.20,0.00,-0.00
5334.26,1671.28,-0.00,828.72,-0.00
4943.85,0.00,-0.00,2780.75,-280.75
4992.10,0.00,-0.00,2539.52,-39.52
4472.41,0.00,-0.00,5137.95,-2637.95
4622.76,0.00,-0.00,4386.20,-1886.20
4862.89,0.00,-0.00,3185.54,-685.54
5415.54,2077.72,-0.00,422.28,-0.00
5473.23,2366.17,-0.00,133.83,-0.00
5255.19,1275.95,-0.00,1224.05,-0.00
5674.81,3374.03,-874.03,0.00,-0.00
4861.22,0.00,-0.00,3193.89,-693.89
4995.01,0.00,-0.00,2524.97,-24.97
5259.13,1295.65,-0.00,1204.35,-0.00
4835.26,0.00,-0.00,3323.68,-823.68
4407.48,0.00,-0.00,5462.59,-2962.59
4756.42,0.00,-0.00,3717.88,-1217.88
5836.51,4182.57,-1682.57,0.00,-0.00
5515.59,2577.96,-77.96,0.00,-0.00
5287.16,1435.80,-0.00,1064.20,-0.00
4452.56,0.00,-0.00,5237.18,-2737.18
4470.52,0.00,-0.00,5147.42,-2647.42
5217.03,1085.17,-0.00,1414.83,-0.00
5101.34,506.71,-0.00,1993.29,-0.00
4977.35,0.00,-0.00,2613.23,-113.23
4931.49,0.00,-0.00,2842.56,-342.56
4390.26,0.00,-0.00,5548.72,-3048.72
4437.75,0.00,-0.00,5311.26,-2811.26
5426.82,2134.10,-0.00,365.90,-0.00
4952.40,0.00,-0.00,2737.99,-237.99
4743.43,0.00,-0.00,3782.85,-1282.85
5125.56,627.82,-0.00,1872.18,-0.00
4619.62,0.00,-0.00,4401.90,-1901.90
4558.97,0.00,-0.00,4705.13,-2205.13
5190.65,953.26,-0.00,1546.74,-0.00
4684.30,0.00,-0.00,4078.48,-1578.48
4935.05,0.00,-0.00,2824.73,-324.73
4342.41,0.00,-0.00,5787.96,-3287.96
5914.65,4573.27,-2073.27,0.00,-0.00
5088.31,441.53,-0.00,2058.47,-0.00
4589.13,0.00,-0.00,4554.33,-2054.33
5220.41,1102.07,-0.00,1397.93,-0.00
5453.38,2266.92,-0.00,233.08,-0.00
4958.88,0.00,-0.00,2705.58,-205.58
4614.05,0.00,-0.00,4429.75,-1929.75
5233.75,1168.76,-0.00,1331.24,-0.00
4343.80,0.00,-0.00,5780.99,-3280.99
4893.95,0.00,-0.00,3030.26,-530.26
5301.19,1505.93,-0.00,994.07,-0.00
5201.82,1009.09,-0.00,1490.91,-0.00
5019.60,98.02,-0.00,2401.98,-0.00
5524.23,2621.15,-121.15,0.00,-0.00
4691.78,0.00,-0.00,4041.12,-1541.12
4665.03,0.00,-0.00,4174.83,-1674.83
4923.34,0.00,-0.00,2883.29,-383.29
5195.17,975.87,-0.00,1524.13,-0.00
5130.89,654.47,-0.00,1845.53,-0.00
5021.07,105.35,-0.00,2394.65,-0.00
4921.69,0.00,-0.00,2891.54,-391.54
4448.67,0.00,-0.00,5256.67,-2756.67
4836.03,0.00,-0.00,3319.87,-819.87
5905.28,4526.39,-2026.39,0.00,-0.00
4670.56,0.00,-0.00,4147.21,-1647.21
4323.26,0.00,-0.00,5883.72,-3383.72
4566.59,0.00,-0.00,4667.05,-2167.05
4937.60,0.00,-0.00,2812.00,-312.00
4718.72,0.00,-0.00,3906.41,-1406.41
4301.93,0.00,-0.00,5990.34,-3490.34
5337.29,1686.45,-0.00,813.55,-0.00
5266.86,1334.28,-0.00,1165.72,-0.00
5377.16,1885.82,-0.00,614.18,-0.00
4705.23,0.00,-0.00,3973.86,-1473.86
4719.57,0.00,-0.00,3902.15,-1402.15
4862.48,0.00,-0.00,3187.60,-687.60
5331.96,1659.79,-0.00,840.21,-0.00
5352.72,1763.58,-0.00,736.42,-0.00
5032.83,164.17,-0.00,2335.83,-0.00
4813.72,0.00,-0.00,3431.38,-931.38
5828.70,4143.48,-1643.48,0.00,-0.00
4898.68,0.00,-0.00,3006.58,-506.58
4827.30,0.00,-0.00,3363.48,-863.48
4782.07,0.00,-0.00,3589.66,-1089.66
5540.01,2700.07,-200.07,0.00,-0.00
4941.33,0.00,-0.00,2793.36,-293.36
5054.86,274.32,-0.00,2225.68,-0.00
5361.23,1806.16,-0.00,693.84,-0.00
4739.05,0.00,-0.00,3804.77,-1304.77
4775.88,0.00,-0.00,3620.62,-1120.62
5211.31,1056.55,-0.00,1443.45,-0.00
4664.89,0.00,-0.00,4175.54,-1675.54
4727.84,0.00,-0.00,3860.78,-1360.78
4748.81,0.00,-0.00,3755.95,-1255.95
4791.46,0.00,-0.00,3542.68,-1042.68
5261.79,1308.94,-0.00,1191.06,-0.00
5048.10,240.50,-0.00,2259.50,-0.00
4291.11,0.00,-0.00,6044.47,-3544.47
4975.47,0.00,-0.00,2622.65,-122.65
5269.11,1345.53,-0.00,1154.47,-0.00
5055.99,279.94,-0.00,2220.06,-0.00
5455.94,2279.69,-0.00,220.31,-0.00
5369.99,1849.96,-0.00,650.04,-0.00
4630.33,0.00,-0.00,4348.37,-1848.37
5761.64,3808.22,-1308.22,0.00,-0.00
5095.09,475.44,-0.00,2024.56,-0.00
5511.62,2558.11,-58.11,0.00,-0.00
6076.96,5384.78,-2884.78,0.00,-0.00
4477.64,0.00,-0.00,5111.81,-2611.81
4957.94,0.00,-0.00,2710.30,-210.30
5259.97,1299.87,-0.00,1200.13,-0.00
5155.01,775.04,-0.00,1724.96,-0.00
4454.99,0.00,-0.00,5225.04,-2725.04
4560.39,0.00,-0.00,4698.06,-2198.06
5050.82,254.08,-0.00,2245.92,-0.00
4813.40,0.00,-0.00,3432.98,-932.98
4908.21,0.00,-0.00,2958.93,-458.93
5809.18,4045.92,-1545.92,0.00,-0.00
4757.86,0.00,-0.00,3710.72,-1210.72
4588.41,0.00,-0.00,4557.97,-2057.97
5106.11,530.56,-0.00,1969.44,-0.00
5451.83,2259.13,-0.00,240.87,-0.00
5109.07,545.35,-0.00,1954.65,-0.00
5467.56,2337.79,-0.00,162.21,-0.00
5172.11,860.56,-0.00,1639.44,-0.00
4615.17,0.00,-0.00,4424.16,-1924.16
5524.35,2621.73,-121.73,0.00,-0.00
4371.71,0.00,-0.00,5641.44,-3141.44
5182.76,913.82,-0.00,1586.18,-0.00
4889.15,0.00,-0.00,3054.25,-554.25
4768.78,0.00,-0.00,3656.08,-1156.08
5264.41,1322.07,-0.00,1177.93,-0.00
4882.63,0.00,-0.00,3086.86,-586.86
5537.48,2687.42,-187.42,0.00,-0.00
5482.50,2412.48,-0.00,87.52,-0.00
5038.45,192.26,-0.00,2307.74,-0.00
4593.88,0.00,-0.00,4530.60,-2030.60
5685.22,3426.09,-926.09,0.00,-0.00
5326.75,1633.76,-0.00,866.24,-0.00
5124.23,621.15,-0.00,1878.85,-0.00
5216.16,1080.80,-0.00,1419.20,-0.00
5136.38,681.91,-0.00,1818.09,-0.00
4467.18,0.00,-0.00,5164.10,-2664.10
5589.54,2947.71,-447.71,0.00,-0.00
4990.15,0.00,-0.00,2549.26,-49.26
4665.22,0.00,-0.00,4173.89,-1673.89
4698.38,0.00,-0.00,4008.12,-1508.12
5041.93,209.65,-0.00,2290.35,-0.00
4359.21,0.00,-0.00,5703.94,-3203.94
5181.16,905.79,-0.00,1594.21,-0.00
4865.11,0.00,-0.00,3174.44,-674.44
4930.26,0.00,-0.00,2848.68,-348.68
4714.46,0.00,-0.00,3927.68,-1427.68
4499.80,0.00,-0.00,5000.98,-2500.98
5526.42,2632.08,-132.08,0.00,-0.00
5032.63,163.14,-0.00,2336.86,-0.00
5322.05,1610.26,-0.00,889.74,-0.00
6022.93,5114.65,-2614.65,0.00,-0.00
5578.90,2894.51,-394.51,0.00,-0.00
5466.92,2334.61,-0.00,165.39,-0.00
5571.14,2855.68,-355.68,0.00,-0.00
5187.32,936.61,-0.00,1563.39,-0.00
4728.37,0.00,-0.00,3858.17,-1358.17
5087.66,438.32,-0.00,2061.68,-0.00
5734.80,3673.99,-1173.99,0.00,-0.00
4690.21,0.00,-0.00,4048.97,-1548.97
4802.31,0.00,-0.00,3488.46,-988.46
5341.19,1705.97,-0.00,794.03,-0.00
5165.97,829.83,-0.00,1670.17,-0.00
4898.84,0.00,-0.00,3005.79,-505.79
5085.23,426.16,-0.00,2073.84,-0.00
4730.50,0.00,-0.00,3847.49,-1347.49
4792.77,0.00,-0.00,3536.13,-1036.13
4620.45,0.00,-0.00,4397.77,-1897.77
5584.39,2921.94,-421.94,0.00,-0.00
4745.42,0.00,-0.00,3772.91,-1272.91
5545.65,2728.24,-228.24,0.00,-0.00
5625.44,3127.19,-627.19,0.00,-0.00
5115.77,578.87,-0.00,1921.13,-0.00
5142.06,710.32,-0.00,1789.68,-0.00
5643.22,3216.12,-716.12,0.00,-0.00
5695.21,3476.06,-976.06,0.00,-0.00
4723.37,0.00,-0.00,3883.13,-1383.13
5735.01,3675.06,-1175.06,0.00,-0.00
4913.63,0.00,-0.00,2931.83,-431.83
4537.84,0.00,-0.00,4810.80,-2310.80
5294.79,1473.93,-0.00,1026.07,-0.00
5147.23,736.16,-0.00,1763.84,-0.00
5120.34,601.72,-0.00,1898.28,-0.00
4854.64,0.00,-0.00,3226.82,-726.82
5837.73,4188.67,-1688.67,0.00,-0.00
5097.71,488.53,-0.00,2011.47,-0.00
5275.12,1375.62,-0.00,1124.38,-0.00
5321.01,1605.03,-0.00,894.97,-0.00
4755.76,0.00,-0.00,3721.20,-1221.20
4517.31,0.00,-0.00,4913.45,-2413.45
5065.28,326.40,-0.00,2173.60,-0.00
5129.33,646.64,-0.00,1853.36,-0.00
4812.70,0.00,-0.00,3436.52,-936.52
4609.70,0.00,-0.00,4451.51,-1951.51
4789.13,0.00,-0.00,3554.37,-1054.37
4942.31,0.00,-0.00,2788.43,-288.43
6534.79,7673.94,-5173.94,0.00,-0.00
5364.82,1824.12,-0.00,675.88,-0.00
5139.23,696.14,-0.00,1803.86,-0.00
5473.40,2367.01,-0.00,132.99,-0.00
4826.42,0.00,-0.00,3367.92,-867.92
4497.59,0.00,-0.00,5012.05,-2512.05
5172.22,861.12,-0.00,1638.88,-0.00
4948.52,0.00,-0.00,2757.40,-257.40
5067.09,335.44,-0.00,2164.56,-0.00
4360.35,0.00,-0.00,5698.26,-3198.26
5382.29,1911.44,-0.00,588.56,-0.00
5000.31,1.53,-0.00,2498.47,-0.00
5104.15,520.76,-0.00,1979.24,-0.00
4977.54,0.00,-0.00,2612.30,-112.30
4329.12,0.00,-0.00,5854.39,-3354.39
5355.62,1778.12,-0.00,721.88,-0.00
5727.94,3639.72,-1139.72,0.00,-0.00
5196.50,982.51,-0.00,1517.49,-0.00
4950.27,0.00,-0.00,2748.66,-248.66
5028.73,143.64,-0.00,2356.36,-0.00
4468.64,0.00,-0.00,5156.82,-2656.82
5112.15,560.76,-0.00,1939.24,-0.00
4933.41,0.00,-0.00,2832.96,-332.96
4737.14,0.00,-0.00,3814.28,-1314.28
4692.69,0.00,-0.00,4036.55,-1536.55
5326.21,1631.04,-0.00,868.96,-0.00
4792.51,0.00,-0.00,3537.46,-1037.46
5393.36,1966.80,-0.00,533.20,-0.00
5172.74,863.72,-0.00,1636.28,-0.00
5313.13,1565.63,-0.00,934.37,-0.00
4472.68,0.00,-0.00,5136.62,-2636.62
4686.83,0.00,-0.00,4065.87,-1565.87
5066.33,331.66,-0.00,2168.34,-0.00
4418.06,0.00,-0.00,5409.72,-2909.72
5122.85,614.23,-0.00,1885.77,-0.00
4692.02,0.00,-0.00,4039.92,-1539.92
4808.01,0.00,-0.00,3459.96,-959.96
4887.03,0.00,-0.00,3064.85,-564.85
5333.49,1667.43,-0.00,832.57,-0.00
4492.18,0.00,-0.00,5039.09,-2539.09
4766.26,0.00,-0.00,3668.68,-1168.68
4544.00,0.00,-0.00,4779.99,-2279.99
5387.88,1939.42,-0.00,560.58,-0.00
5709.03,3545.14,-1045.14,0.00,-0.00
4975.28,0.00,-0.00,2623.62,-123.62
5223.37,1116.85,-0.00,1383.15,-0.00
4421.68,0.00,-0.00,5391.59,-2891.59
4883.92,0.00,-0.00,3080.40,-580.40
4744.85,0.00,-0.00,3775.76,-1275.76
5204.55,1022.74,-0.00,1477.26,-0.00
4454.69,0.00,-0.00,5226.57,-2726.57
5390.85,1954.24,-0.00,545.76,-0.00
5038.66,193.32,-0.00,2306.68,-0.00
4972.03,0.00,-0.00,2639.85,-139.85
5009.12,45.58,-0.00,2454.42,-0.00
4904.65,0.00,-0.00,2976.75,-476.75
6060.24,5301.18,-2801.18,0.00,-0.00
5247.91,1239.56,-0.00,1260.44,-0.00
4077.06,0.00,-0.00,7114.71,-4614.71
4762.10,0.00,-0.00,3689.50,-1189.50
5643.79,3218.96,-718.96,0.00,-0.00
5404.46,2022.31,-0.00,477.69,-0.00
5083.09,415.45,-0.00,2084.55,-0.00
4862.00,0.00,-0.00,3189.99,-689.99
5259.57,1297.86,-0.00,1202.14,-0.00
4807.53,0.00,-0.00,3462.35,-962.35
5759.10,3795.51,-1295.51,0.00,-0.00
5502.53,2512.66,-12.66,0.00,-0.00
4616.46,0.00,-0.00,4417.68,-1917.68
4879.16,0.00,-0.00,3104.22,-604.22
5310.22,1551.11,-0.00,948.89,-0.00
4937.64,0.00,-0.00,2811.81,-311.81
4618.10,0.00,-0.00,4409.49,-1909.49
4752.29,0.00,-0.00,3738.57,-1238.57
5695.36,3476.82,-976.82,0.00,-0.00
4776.04,0.00,-0.00,3619.80,-1119.80
4700.07,0.00,-0.00,3999.65,-1499.65
5034.56,172.82,-0.00,2327.18,-0.00
5126.25,631.23,-0.00,1868.77,-0.00
5793.00,3964.99,-1464.99,0.00,-0.00
5047.24,236.20,-0.00,2263.80,-0.00
4443.65,0.00,-0.00,5281.73,-2781.73
5491.29,2456.45,-0.00,43.55,-0.00
4918.31,0.00,-0.00,2908.43,-408.43
4750.83,0.00,-0.00,3745.86,-1245.86
4163.96,0.00,-0.00,6680.18,-4180.18
4956.34,0.00,-0.00,2718.32,-218.32
5379.10,1895.52,-0.00,604.48,-0.00
5012.05,60.23,-0.00,2439.77,-0.00
6221.16,6105.78,-3605.78,0.00,-0.00
5178.91,894.56,-0.00,1605.44,-0.00
5177.40,887.02,-0.00,1612.98,-0.00
5467.90,2339.49,-0.00,160.51,-0.00
5479.92,2399.59,-0.00,100.41,-0.00
5073.51,367.53,-0.00,2132.47,-0.00
4637.89,0.00,-0.00,4310.53,-1810.53
4577.13,0.00,-0.00,4614.36,-2114.36
4822.01,0.00,-0.00,3389.96,-889.96
5091.52,457.62,-0.00,2042.38,-0.00
5180.66,903.31,-0.00,1596.69,-0.00
5454.82,2274.09,-0.00,225.91,-0.00
4372.91,0.00,-0.00,5635.43,-3135.43
5275.27,1376.34,-0.00,1123.66,-0.00
5137.19,685.96,-0.00,1814.04,-0.00
4516.75,0.00,-0.00,4916.24,-2416.24
4772.47,0.00,-0.00,3637.65,-1137.65
5890.73,4453.65,-1953.65,0.00,-0.00
4978.75,0.00,-0.00,2606.27,-106.27
4456.60,0.00,-0.00,5216.98,-2716.98
4971.75,0.00,-0.00,2641.27,-141.27
4927.77,0.00,-0.00,2861.15,-361.15
5007.49,37.45,-0.00,2462.55,-0.00
6273.78,6368.88,-3868.88,0.00,-0.00
4761.87,0.00,-0.00,3690.64,-1190.64
4797.53,0.00,-0.00,3512.35,-1012.35
4964.33,0.00,-0.00,2678.33,-178.33
5486.05,2430.27,-0.00,69.73,-0.00
4627.12,0.00,-0.00,4364.41,-1864.41
5280.47,1402.36,-0.00,1097.64,-0.00
5487.55,2437.73,-0.00,62.27,-0.00
4717.34,0.00,-0.00,3913.31,-1413.31
4638.82,0.00,-0.00,4305.92,-1805.92
5032.29,161.47,-0.00,2338.53,-0.00
